RT	subject	target	block	coherence	condition	response	session	idx
0.451518774033	20	0	4	0.03	Repetitive	0.0	3	20030442
0.418919801712	20	1	4	0.03	Repetitive	0.0	3	20030443
0.334300994873	20	0	4	0.03	Repetitive	1.0	3	20030444
0.6509869098659999	20	0	4	0.09	Repetitive	0.0	3	20030445
0.352294683456	20	0	4	0.27	Repetitive	0.0	3	20030446
0.31924366951	20	0	4	0.09	Repetitive	0.0	3	20030447
0.250969171524	20	0	4	0.81	Repetitive	0.0	3	20030448
0.284305095673	20	0	4	0.03	Repetitive	1.0	3	20030449
0.40254259109499996	20	0	4	0.0	Repetitive	1.0	3	20030450
0.38487124443099996	20	0	4	0.0	Repetitive	0.0	3	20030451
0.335873365402	20	0	4	0.81	Repetitive	0.0	3	20030452
0.283851146698	20	0	4	0.0	Repetitive	1.0	3	20030453
0.302449941635	20	0	4	0.27	Repetitive	0.0	3	20030454
0.31940984726	20	0	4	0.81	Repetitive	0.0	3	20030455
0.317604064941	20	0	4	0.09	Repetitive	1.0	3	20030456
0.283849477768	20	0	4	0.27	Repetitive	0.0	3	20030457
0.351005554199	20	0	4	0.03	Repetitive	0.0	3	20030458
0.267180681229	20	1	4	0.81	Repetitive	1.0	3	20030459
0.517645120621	20	1	4	0.0	Repetitive	0.0	3	20030460
0.402458906174	20	0	4	0.81	Repetitive	0.0	3	20030461
0.586052179337	20	0	4	0.27	Repetitive	1.0	3	20030462
0.319159269333	20	0	4	0.09	Repetitive	0.0	3	20030463
0.48583984375	20	1	4	0.27	Repetitive	1.0	3	20030464
0.26934504509	20	1	4	0.03	Repetitive	1.0	3	20030465
0.21761202812199998	20	1	4	0.27	Repetitive	1.0	3	20030466
0.284487009048	20	1	4	0.27	Repetitive	1.0	3	20030467
0.318100452423	20	1	4	0.09	Repetitive	1.0	3	20030468
0.385516405106	20	1	4	0.27	Repetitive	1.0	3	20030469
0.367205858231	20	1	4	0.0	Repetitive	0.0	3	20030470
0.301077127457	20	1	4	0.81	Repetitive	1.0	3	20030471
0.40094852447499996	20	1	4	0.09	Repetitive	1.0	3	20030472
0.301095962524	20	1	4	0.09	Repetitive	1.0	3	20030473
0.267214536667	20	1	4	0.81	Repetitive	1.0	3	20030474
0.26849389076200003	20	1	4	0.81	Repetitive	1.0	3	20030475
0.285780668259	20	1	4	0.81	Repetitive	1.0	3	20030476
0.300477743149	20	1	4	0.09	Repetitive	1.0	3	20030477
0.40174722671499996	20	0	4	0.81	Repetitive	0.0	3	20030478
0.433802127838	20	1	4	0.03	Repetitive	0.0	3	20030479
0.134891033173	20	1	4	0.27	Repetitive	1.0	3	20030480
0.484456300735	20	1	4	0.27	Repetitive	1.0	3	20030481
0.269014358521	20	1	4	0.09	Repetitive	1.0	3	20030482
0.402094364166	20	1	4	0.09	Repetitive	1.0	3	20030483
0.25105690956099996	20	1	4	0.81	Repetitive	1.0	3	20030484
0.352437019348	20	1	4	0.0	Repetitive	1.0	3	20030485
0.30095052719099996	20	1	4	0.27	Repetitive	1.0	3	20030486
0.25096106529199996	20	1	4	0.81	Repetitive	1.0	3	20030487
0.40268611908	20	1	4	0.03	Repetitive	0.0	3	20030488
0.41941905021700004	20	0	4	0.27	Repetitive	0.0	3	20030489
0.335626125336	20	0	4	0.09	Repetitive	0.0	3	20030490
0.551914930344	20	0	4	0.09	Repetitive	0.0	3	20030491
0.38597536086999995	20	0	4	0.03	Repetitive	1.0	3	20030492
0.484295368195	20	0	4	0.03	Repetitive	1.0	3	20030493
0.36917877197300003	20	0	4	0.03	Repetitive	0.0	3	20030494
0.469366073608	20	0	4	0.0	Repetitive	0.0	3	20030495
0.334405183792	20	0	4	0.03	Repetitive	0.0	3	20030496
0.319231271744	20	0	4	0.09	Repetitive	0.0	3	20030497
0.301008224487	20	0	4	0.27	Repetitive	0.0	3	20030498
0.251728057861	20	0	4	0.81	Repetitive	0.0	3	20030499
0.7855963706970001	20	1	5	0.03	Alternating	0.0	3	20030501
0.651041984558	20	0	5	0.03	Alternating	1.0	3	20030502
0.41875433921800004	20	0	5	0.03	Alternating	1.0	3	20030503
0.33611726760899996	20	1	5	0.03	Alternating	0.0	3	20030504
0.318930625916	20	1	5	0.81	Alternating	1.0	3	20030505
0.30271887779199996	20	1	5	0.09	Alternating	1.0	3	20030506
0.26715540885899997	20	0	5	0.27	Alternating	0.0	3	20030507
0.284335374832	20	0	5	0.81	Alternating	0.0	3	20030508
0.235845088959	20	1	5	0.81	Alternating	1.0	3	20030509
0.500955343246	20	0	5	0.27	Alternating	0.0	3	20030510
0.467180013657	20	1	5	0.81	Alternating	1.0	3	20030511
0.319392681122	20	0	5	0.27	Alternating	0.0	3	20030512
0.35233378410300004	20	1	5	0.81	Alternating	1.0	3	20030513
0.569114685059	20	0	5	0.0	Alternating	0.0	3	20030514
0.367213964462	20	1	5	0.27	Alternating	1.0	3	20030515
0.5194973945620001	20	0	5	0.09	Alternating	0.0	3	20030516
0.317777872086	20	1	5	0.03	Alternating	1.0	3	20030517
0.30205225944499997	20	0	5	0.03	Alternating	0.0	3	20030518
0.718966722488	20	1	5	0.0	Alternating	0.0	3	20030519
0.70094370842	20	0	5	0.0	Alternating	0.0	3	20030520
0.250952243805	20	1	5	0.81	Alternating	1.0	3	20030521
0.518480062485	20	0	5	0.09	Alternating	1.0	3	20030522
0.201770305634	20	1	5	0.81	Alternating	1.0	3	20030523
0.10124278068499999	20	0	5	0.81	Alternating	0.0	3	20030524
0.23583245277399997	20	1	5	0.81	Alternating	1.0	3	20030525
0.467662096024	20	0	5	0.03	Alternating	1.0	3	20030526
0.334370136261	20	1	5	0.03	Alternating	1.0	3	20030527
0.33534860611	20	0	5	0.09	Alternating	0.0	3	20030528
0.36909627914399995	20	1	5	0.03	Alternating	1.0	3	20030529
0.302795886993	20	0	5	0.09	Alternating	1.0	3	20030530
0.300498723984	20	1	5	0.27	Alternating	1.0	3	20030531
0.317207336426	20	0	5	0.03	Alternating	0.0	3	20030532
0.250936746597	20	1	5	0.81	Alternating	1.0	3	20030533
0.268878936768	20	0	5	0.09	Alternating	0.0	3	20030534
0.367798089981	20	1	5	0.09	Alternating	1.0	3	20030535
0.334369421005	20	1	5	0.09	Alternating	0.0	3	20030536
0.251002311707	20	1	5	0.81	Alternating	1.0	3	20030537
0.317842245102	20	0	5	0.27	Alternating	0.0	3	20030538
0.28381633758499997	20	1	5	0.09	Alternating	1.0	3	20030539
0.28518009185800003	20	0	5	0.81	Alternating	0.0	3	20030540
0.25116705894499997	20	1	5	0.81	Alternating	1.0	3	20030541
0.252167463303	20	1	5	0.81	Alternating	1.0	3	20030542
0.367644071579	20	0	5	0.0	Alternating	0.0	3	20030543
0.28607916831999997	20	0	5	0.03	Alternating	1.0	3	20030544
0.38550019264200003	20	1	5	0.0	Alternating	0.0	3	20030545
0.35095977783200005	20	0	5	0.03	Alternating	1.0	3	20030546
0.267963171005	20	1	5	0.81	Alternating	1.0	3	20030547
0.318662881851	20	0	5	0.27	Alternating	0.0	3	20030548
0.451000213623	20	0	5	0.27	Alternating	0.0	3	20030549
0.40269327163699997	20	1	5	0.09	Alternating	1.0	3	20030550
0.267634153366	20	0	5	0.27	Alternating	0.0	3	20030551
0.38566756248499995	20	1	5	0.03	Alternating	0.0	3	20030552
0.300933122635	20	1	5	0.03	Alternating	1.0	3	20030553
0.40167164802599997	20	1	5	0.0	Alternating	0.0	3	20030554
0.5510652065280001	20	0	5	0.81	Alternating	0.0	3	20030555
0.400997161865	20	0	5	0.03	Alternating	0.0	3	20030556
0.36932706832900003	20	1	5	0.0	Alternating	1.0	3	20030557
0.368917942047	20	1	5	0.03	Alternating	1.0	3	20030558
0.21930074691799997	20	1	5	0.81	Alternating	1.0	3	20030559
0.25102591514600003	20	0	5	0.81	Alternating	0.0	3	20030560
0.21944069862399998	20	1	5	0.0	Alternating	1.0	3	20030561
0.468782901764	20	0	5	0.27	Alternating	0.0	3	20030562
0.28431510925299996	20	1	5	0.03	Alternating	0.0	3	20030563
0.38442444801299996	20	0	5	0.27	Alternating	0.0	3	20030564
0.267834424973	20	1	5	0.27	Alternating	1.0	3	20030565
0.250984668732	20	1	5	0.09	Alternating	1.0	3	20030566
0.302630901337	20	0	5	0.27	Alternating	0.0	3	20030567
0.318632125854	20	0	5	0.81	Alternating	0.0	3	20030568
0.317614078522	20	0	5	0.09	Alternating	0.0	3	20030569
0.300486087799	20	1	5	0.27	Alternating	1.0	3	20030570
0.269112825394	20	1	5	0.27	Alternating	1.0	3	20030571
0.301073074341	20	0	5	0.03	Alternating	0.0	3	20030572
0.284830331802	20	1	5	0.27	Alternating	1.0	3	20030573
0.269333839417	20	0	5	0.27	Alternating	0.0	3	20030574
0.25230264663699997	20	1	5	0.27	Alternating	1.0	3	20030575
0.317930221558	20	0	5	0.03	Alternating	0.0	3	20030576
0.284294605255	20	1	5	0.03	Alternating	1.0	3	20030577
0.319266319275	20	0	5	0.09	Alternating	0.0	3	20030578
0.317204713821	20	0	5	0.09	Alternating	1.0	3	20030579
0.267649888992	20	1	5	0.81	Alternating	1.0	3	20030580
0.6182496547699999	20	0	5	0.09	Alternating	0.0	3	20030581
0.318830966949	20	1	5	0.27	Alternating	1.0	3	20030582
0.336037158966	20	0	5	0.03	Alternating	0.0	3	20030583
0.5171611309049999	20	0	5	0.09	Alternating	1.0	3	20030584
0.818990945816	20	0	5	0.27	Alternating	1.0	3	20030585
0.31936621666	20	1	5	0.0	Alternating	1.0	3	20030586
0.502237319946	20	0	5	0.09	Alternating	0.0	3	20030587
0.417683124542	20	1	5	0.09	Alternating	0.0	3	20030588
0.267742156982	20	0	5	0.03	Alternating	1.0	3	20030589
0.617635250092	20	1	5	0.09	Alternating	1.0	3	20030590
0.384613513947	20	0	5	0.09	Alternating	0.0	3	20030591
0.35286831855800005	20	1	5	0.27	Alternating	1.0	3	20030592
0.284471988678	20	0	5	0.09	Alternating	0.0	3	20030593
0.35063433647200004	20	1	5	0.81	Alternating	1.0	3	20030594
0.40227413177500004	20	0	5	0.0	Alternating	0.0	3	20030595
0.302003145218	20	0	5	0.81	Alternating	0.0	3	20030596
0.45230388641400004	20	1	5	0.09	Alternating	1.0	3	20030597
0.283826112747	20	0	5	0.27	Alternating	0.0	3	20030598
0.350560188293	20	1	5	0.0	Alternating	0.0	3	20030599
0.486263036728	20	0	6	0.27	Repetitive	0.0	3	20030601
0.256361722946	20	1	6	0.09	Repetitive	1.0	3	20030602
0.28586769104000004	20	1	6	0.27	Repetitive	1.0	3	20030603
0.269537448883	20	1	6	0.03	Repetitive	0.0	3	20030604
0.252401351929	20	1	6	0.81	Repetitive	1.0	3	20030605
0.319223880768	20	1	6	0.03	Repetitive	1.0	3	20030606
0.252028465271	20	0	6	0.27	Repetitive	0.0	3	20030607
0.45266032218900004	20	0	6	0.09	Repetitive	0.0	3	20030608
0.30096054077100004	20	0	6	0.09	Repetitive	1.0	3	20030609
0.283882856369	20	0	6	0.27	Repetitive	0.0	3	20030610
0.285817623138	20	0	6	0.81	Repetitive	0.0	3	20030611
0.267685174942	20	0	6	0.03	Repetitive	1.0	3	20030612
0.60223698616	20	1	6	0.0	Repetitive	0.0	3	20030613
0.400930166245	20	1	6	0.27	Repetitive	1.0	3	20030614
0.269315958023	20	1	6	0.0	Repetitive	0.0	3	20030615
0.352268695831	20	1	6	0.03	Repetitive	0.0	3	20030616
0.31881237030000004	20	1	6	0.27	Repetitive	1.0	3	20030617
0.318885803223	20	1	6	0.03	Repetitive	0.0	3	20030618
0.284689426422	20	1	6	0.81	Repetitive	1.0	3	20030619
0.318579912186	20	1	6	0.27	Repetitive	1.0	3	20030620
0.318615674973	20	1	6	0.03	Repetitive	0.0	3	20030621
0.28431391716	20	1	6	0.81	Repetitive	0.0	3	20030622
0.419016361237	20	1	6	0.09	Repetitive	1.0	3	20030623
0.267168521881	20	1	6	0.03	Repetitive	1.0	3	20030624
0.333839893341	20	1	6	0.03	Repetitive	1.0	3	20030625
0.319193124771	20	1	6	0.09	Repetitive	1.0	3	20030626
0.285780191422	20	1	6	0.03	Repetitive	1.0	3	20030627
0.301960468292	20	1	6	0.03	Repetitive	0.0	3	20030628
0.28589963913000005	20	1	6	0.09	Repetitive	1.0	3	20030629
0.383895635605	20	0	6	0.0	Repetitive	0.0	3	20030630
0.350515127182	20	0	6	0.27	Repetitive	0.0	3	20030631
0.334380626678	20	1	6	0.09	Repetitive	0.0	3	20030632
0.267650365829	20	1	6	0.27	Repetitive	1.0	3	20030633
0.150977611542	20	1	6	0.81	Repetitive	1.0	3	20030634
0.367775201797	20	1	6	0.27	Repetitive	1.0	3	20030635
0.317883968353	20	1	6	0.03	Repetitive	1.0	3	20030636
0.284705162048	20	1	6	0.81	Repetitive	1.0	3	20030637
0.26936745643599996	20	0	6	0.09	Repetitive	0.0	3	20030638
0.469434976578	20	0	6	0.09	Repetitive	0.0	3	20030639
0.352198600769	20	0	6	0.81	Repetitive	0.0	3	20030640
0.28433012962299997	20	0	6	0.09	Repetitive	0.0	3	20030641
0.319329977036	20	0	6	0.27	Repetitive	1.0	3	20030642
0.452006340027	20	0	6	0.03	Repetitive	0.0	3	20030643
0.417970180511	20	0	6	0.03	Repetitive	0.0	3	20030644
0.33568572998	20	0	6	0.0	Repetitive	1.0	3	20030645
0.302543640137	20	0	6	0.0	Repetitive	1.0	3	20030646
0.283859491348	20	0	6	0.09	Repetitive	0.0	3	20030647
0.517203330994	20	1	6	0.09	Repetitive	1.0	3	20030648
0.419018745422	20	1	6	0.0	Repetitive	0.0	3	20030649
0.35047316551200003	20	1	6	0.27	Repetitive	1.0	3	20030650
0.268436193466	20	1	6	0.27	Repetitive	1.0	3	20030651
0.318726301193	20	1	6	0.81	Repetitive	1.0	3	20030652
0.26717305183400003	20	0	6	0.81	Repetitive	0.0	3	20030653
0.319187164307	20	1	6	0.09	Repetitive	0.0	3	20030654
0.21765089035000001	20	1	6	0.09	Repetitive	1.0	3	20030655
0.284362077713	20	1	6	0.03	Repetitive	1.0	3	20030656
0.285526037216	20	1	6	0.81	Repetitive	1.0	3	20030657
0.15135097503699999	20	1	6	0.81	Repetitive	1.0	3	20030658
0.286098718643	20	1	6	0.09	Repetitive	0.0	3	20030659
0.267910003662	20	0	6	0.27	Repetitive	0.0	3	20030660
0.217161417007	20	1	6	0.0	Repetitive	0.0	3	20030661
0.268270015717	20	1	6	0.27	Repetitive	1.0	3	20030662
0.234318733215	20	1	6	0.81	Repetitive	1.0	3	20030663
0.23541402816799997	20	1	6	0.03	Repetitive	0.0	3	20030664
0.318710327148	20	1	6	0.27	Repetitive	1.0	3	20030665
0.318660020828	20	1	6	0.81	Repetitive	1.0	3	20030666
0.335383176804	20	1	6	0.09	Repetitive	1.0	3	20030667
0.417609214783	20	1	6	0.27	Repetitive	1.0	3	20030668
0.317295789719	20	0	6	0.0	Repetitive	1.0	3	20030669
0.135791063309	20	1	6	0.81	Repetitive	1.0	3	20030670
0.286020517349	20	1	6	0.27	Repetitive	1.0	3	20030671
0.268201589584	20	1	6	0.09	Repetitive	1.0	3	20030672
0.5193960666659999	20	1	6	0.09	Repetitive	1.0	3	20030673
0.23586082458500002	20	1	6	0.81	Repetitive	1.0	3	20030674
0.218141555786	20	1	6	0.09	Repetitive	1.0	3	20030675
0.38386797905000003	20	0	6	0.27	Repetitive	0.0	3	20030676
0.434816122055	20	0	6	0.03	Repetitive	1.0	3	20030677
0.40270853042599997	20	1	6	0.09	Repetitive	1.0	3	20030678
0.267153024673	20	1	6	0.27	Repetitive	1.0	3	20030679
0.31761789321899997	20	1	6	0.0	Repetitive	0.0	3	20030680
0.284283876419	20	1	6	0.03	Repetitive	0.0	3	20030681
0.352535247803	20	1	6	0.03	Repetitive	1.0	3	20030682
0.267179965973	20	1	6	0.09	Repetitive	1.0	3	20030683
0.150547981262	20	1	6	0.81	Repetitive	1.0	3	20030684
0.167939662933	20	1	6	0.81	Repetitive	1.0	3	20030685
0.452673435211	20	1	6	0.03	Repetitive	1.0	3	20030686
0.484550476074	20	1	6	0.0	Repetitive	1.0	3	20030687
0.252699375153	20	1	6	0.81	Repetitive	1.0	3	20030688
0.302537918091	20	0	6	0.09	Repetitive	0.0	3	20030689
0.0505313873291	20	0	6	0.81	Repetitive	0.0	3	20030690
0.20274925231899998	20	0	6	0.27	Repetitive	0.0	3	20030691
0.434276342392	20	1	6	0.0	Repetitive	1.0	3	20030692
0.167186021805	20	1	6	0.81	Repetitive	1.0	3	20030693
0.251096963882	20	0	6	0.81	Repetitive	0.0	3	20030694
0.252331972122	20	0	6	0.81	Repetitive	0.0	3	20030695
0.169392824173	20	0	6	0.03	Repetitive	0.0	3	20030696
0.302603006363	20	0	6	0.03	Repetitive	1.0	3	20030697
0.284384012222	20	0	6	0.03	Repetitive	0.0	3	20030698
0.234429359436	20	0	6	0.27	Repetitive	0.0	3	20030699
1.0340692997	21	0	1	0.03	Alternating	0.0	1	21010101
0.867169380188	21	1	1	0.03	Alternating	1.0	1	21010102
0.017638206481900003	21	0	1	0.09	Alternating	0.0	1	21010103
	21	1	1	0.09	Alternating		1	21010104
0.783843278885	21	0	1	0.09	Alternating	0.0	1	21010105
1.08387851715	21	1	1	0.0	Alternating	0.0	1	21010106
0.7010426521299999	21	1	1	0.27	Alternating	1.0	1	21010107
0.433839082718	21	0	1	0.81	Alternating	0.0	1	21010108
0.900524377823	21	1	1	0.03	Alternating	0.0	1	21010109
1.0338280201	21	0	1	0.27	Alternating	1.0	1	21010110
0.51720905304	21	1	1	0.27	Alternating	1.0	1	21010111
0.634272813797	21	0	1	0.0	Alternating	1.0	1	21010112
0.550463199615	21	1	1	0.0	Alternating	1.0	1	21010113
0.51769733429	21	0	1	0.81	Alternating	0.0	1	21010114
0.551012039185	21	1	1	0.27	Alternating	1.0	1	21010115
0.485127687454	21	0	1	0.03	Alternating	1.0	1	21010116
0.9338052272799998	21	1	1	0.27	Alternating	1.0	1	21010117
0.533866643906	21	0	1	0.09	Alternating	0.0	1	21010118
0.667230367661	21	1	1	0.03	Alternating	1.0	1	21010119
0.617182254791	21	0	1	0.81	Alternating	0.0	1	21010120
0.334486484528	21	1	1	0.81	Alternating	1.0	1	21010121
0.550493478775	21	0	1	0.27	Alternating	0.0	1	21010122
0.38388967514	21	1	1	0.81	Alternating	1.0	1	21010123
0.600554227829	21	0	1	0.27	Alternating	0.0	1	21010124
0.25111627578699997	21	1	1	0.81	Alternating	1.0	1	21010125
0.467685222626	21	0	1	0.03	Alternating	0.0	1	21010126
0.250968456268	21	1	1	0.27	Alternating	1.0	1	21010127
0.46716666221600006	21	0	1	0.0	Alternating	0.0	1	21010128
0.317632436752	21	1	1	0.81	Alternating	1.0	1	21010129
0.551106214523	21	0	1	0.27	Alternating	0.0	1	21010130
0.8338644504549999	21	1	1	0.27	Alternating	1.0	1	21010131
0.434329271317	21	0	1	0.0	Alternating	1.0	1	21010132
0.8171925544740001	21	1	1	0.03	Alternating	0.0	1	21010133
0.650597810745	21	0	1	0.09	Alternating	1.0	1	21010134
0.384261846542	21	1	1	0.0	Alternating	0.0	1	21010135
0.550477981567	21	0	1	0.09	Alternating	0.0	1	21010136
0.5016593933110001	21	1	1	0.81	Alternating	1.0	1	21010137
0.533809185028	21	1	1	0.27	Alternating	1.0	1	21010138
0.13428974151599998	21	0	1	0.27	Alternating	0.0	1	21010139
0.26719522476199997	21	1	1	0.09	Alternating	1.0	1	21010140
0.5178487300869999	21	0	1	0.0	Alternating	1.0	1	21010141
0.567129850388	21	0	1	0.09	Alternating	0.0	1	21010142
1.15054225922	21	1	1	0.27	Alternating	0.0	1	21010143
1.03385567665	21	0	1	0.0	Alternating	1.0	1	21010144
0.534500360489	21	1	1	0.27	Alternating	1.0	1	21010145
0.367179393768	21	1	1	0.81	Alternating	1.0	1	21010146
0.467128753662	21	0	1	0.09	Alternating	0.0	1	21010147
0.23384571075399999	21	1	1	0.81	Alternating	1.0	1	21010148
0.701454639435	21	0	1	0.03	Alternating	0.0	1	21010149
0.46715927124	21	1	1	0.09	Alternating	0.0	1	21010150
0.300478219986	21	0	1	0.09	Alternating	1.0	1	21010151
0.317224025726	21	1	1	0.0	Alternating	0.0	1	21010152
0.484512090683	21	0	1	0.81	Alternating	0.0	1	21010153
0.184388160706	21	1	1	0.81	Alternating	1.0	1	21010154
0.301296472549	21	0	1	0.81	Alternating	0.0	1	21010155
0.9844603538510001	21	1	1	0.03	Alternating	0.0	1	21010156
0.384253263474	21	0	1	0.27	Alternating	0.0	1	21010157
0.583867311478	21	1	1	0.27	Alternating	1.0	1	21010158
0.40054965019199995	21	1	1	0.81	Alternating	1.0	1	21010159
	21	0	1	0.09	Alternating		1	21010160
1.0671153068500001	21	1	1	0.09	Alternating	1.0	1	21010161
0.567826509476	21	1	1	0.09	Alternating	1.0	1	21010162
0.534436941147	21	0	1	0.03	Alternating	1.0	1	21010163
0.53385925293	21	1	1	0.03	Alternating	0.0	1	21010164
0.317196130753	21	1	1	0.81	Alternating	1.0	1	21010165
0.267226219177	21	0	1	0.81	Alternating	0.0	1	21010166
0.433864355087	21	1	1	0.09	Alternating	1.0	1	21010167
1.10053467751	21	0	1	0.03	Alternating	1.0	1	21010168
0.517606019974	21	1	1	0.81	Alternating	1.0	1	21010169
0.40153646469099996	21	0	1	0.81	Alternating	0.0	1	21010170
0.467666387558	21	1	1	0.09	Alternating	1.0	1	21010171
0.218693256378	21	0	1	0.81	Alternating	0.0	1	21010172
0.317137241364	21	1	1	0.27	Alternating	0.0	1	21010173
0.7004752159119999	21	0	1	0.27	Alternating	0.0	1	21010174
0.467173814774	21	1	1	0.09	Alternating	1.0	1	21010175
0.434367656708	21	0	1	0.27	Alternating	0.0	1	21010176
0.383840084076	21	1	1	0.03	Alternating	1.0	1	21010177
0.550509214401	21	0	1	0.09	Alternating	0.0	1	21010178
0.91777920723	21	1	1	0.03	Alternating	0.0	1	21010179
0.8838229179379999	21	0	1	0.03	Alternating	1.0	1	21010180
0.5181441307069999	21	1	1	0.09	Alternating	1.0	1	21010181
0.38386201858499996	21	0	1	0.81	Alternating	0.0	1	21010182
0.5844762325289999	21	1	1	0.09	Alternating	1.0	1	21010183
0.45099234581000003	21	0	1	0.0	Alternating	0.0	1	21010184
0.867143154144	21	1	1	0.27	Alternating	1.0	1	21010185
	21	1	1	0.03	Alternating		1	21010186
1.15109419823	21	0	1	0.09	Alternating	1.0	1	21010187
0.400548696518	21	1	1	0.81	Alternating	1.0	1	21010188
	21	0	1	0.27	Alternating		1	21010189
0.36718249321	21	1	1	0.27	Alternating	1.0	1	21010190
0.600537538528	21	0	1	0.03	Alternating	0.0	1	21010191
	21	1	1	0.81	Alternating		1	21010192
	21	0	1	0.03	Alternating		1	21010193
	21	1	1	0.0	Alternating		1	21010194
0.9004800319670001	21	0	1	0.03	Alternating	0.0	1	21010195
0.567221403122	21	0	1	0.03	Alternating	1.0	1	21010196
0.78436589241	21	1	1	0.03	Alternating	1.0	1	21010197
0.451156139374	21	0	1	0.09	Alternating	0.0	1	21010198
	21	1	1	0.03	Alternating		1	21010199
0.8674046993260001	21	1	2	0.09	Alternating	0.0	1	21010201
0.533823013306	21	0	2	0.03	Alternating	1.0	1	21010202
0.167792797089	21	1	2	0.27	Alternating	1.0	1	21010203
0.101129055023	21	0	2	0.81	Alternating	0.0	1	21010204
0.768317222595	21	1	2	0.03	Alternating	1.0	1	21010205
0.751021385193	21	0	2	0.09	Alternating	1.0	1	21010206
0.783823490143	21	1	2	0.09	Alternating	1.0	1	21010207
0.38383436203000004	21	0	2	0.03	Alternating	0.0	1	21010208
1.08434343338	21	1	2	0.09	Alternating	0.0	1	21010209
0.38388133049	21	1	2	0.27	Alternating	1.0	1	21010210
0.56719493866	21	0	2	0.0	Alternating	0.0	1	21010211
	21	1	2	0.03	Alternating		1	21010212
0.9342780113220001	21	1	2	0.03	Alternating	0.0	1	21010213
1.1515171527899999	21	0	2	0.09	Alternating	0.0	1	21010214
0.817715406418	21	1	2	0.0	Alternating	0.0	1	21010215
0.501204967499	21	1	2	0.81	Alternating	1.0	1	21010216
0.950530529022	21	0	2	0.09	Alternating	0.0	1	21010217
0.567611694336	21	1	2	0.03	Alternating	1.0	1	21010218
0.367929458618	21	0	2	0.81	Alternating	0.0	1	21010219
1.0176589489	21	0	2	0.09	Alternating	0.0	1	21010220
0.6843292713169999	21	1	2	0.03	Alternating	1.0	1	21010221
0.7342751026150001	21	1	2	0.81	Alternating	1.0	1	21010222
0.533891677856	21	0	2	0.03	Alternating	0.0	1	21010223
0.9505834579469999	21	1	2	0.03	Alternating	0.0	1	21010224
	21	0	2	0.0	Alternating		1	21010225
0.767920255661	21	1	2	0.03	Alternating	1.0	1	21010226
0.583825349808	21	1	2	0.27	Alternating	1.0	1	21010227
0.617981433868	21	0	2	0.27	Alternating	0.0	1	21010228
1.06779336929	21	1	2	0.09	Alternating	1.0	1	21010229
0.6842849254610001	21	0	2	0.81	Alternating	0.0	1	21010230
0.251180410385	21	1	2	0.81	Alternating	1.0	1	21010231
0.268151521683	21	0	2	0.81	Alternating	0.0	1	21010232
1.03451728821	21	1	2	0.81	Alternating	1.0	1	21010233
0.7505376338959999	21	0	2	0.03	Alternating	0.0	1	21010234
0.967174291611	21	1	2	0.27	Alternating	0.0	1	21010235
0.6004853248600001	21	0	2	0.27	Alternating	0.0	1	21010236
	21	1	2	0.27	Alternating		1	21010237
1.10052752495	21	0	2	0.0	Alternating	0.0	1	21010238
0.833883047104	21	1	2	0.0	Alternating	0.0	1	21010239
0.7838728427889999	21	0	2	0.0	Alternating	1.0	1	21010240
0.250502109528	21	1	2	0.03	Alternating	0.0	1	21010241
1.13448119164	21	1	2	0.09	Alternating	0.0	1	21010242
	21	0	2	0.09	Alternating		1	21010243
0.9172496795649999	21	1	2	0.03	Alternating	1.0	1	21010244
1.10053038597	21	0	2	0.03	Alternating	0.0	1	21010245
1.05058550835	21	1	2	0.27	Alternating	1.0	1	21010246
1.13480639458	21	1	2	0.03	Alternating	0.0	1	21010247
1.1678426265700002	21	0	2	0.0	Alternating	0.0	1	21010248
0.267208576202	21	1	2	0.81	Alternating	1.0	1	21010249
0.9005198478700001	21	0	2	0.81	Alternating	1.0	1	21010250
0.385101318359	21	1	2	0.81	Alternating	1.0	1	21010251
0.901177167892	21	1	2	0.03	Alternating	0.0	1	21010252
0.55055642128	21	0	2	0.81	Alternating	0.0	1	21010253
0.46717453002899995	21	1	2	0.81	Alternating	1.0	1	21010254
0.651190757751	21	0	2	0.03	Alternating	0.0	1	21010255
0.517911434174	21	1	2	0.27	Alternating	1.0	1	21010256
0.785134315491	21	0	2	0.27	Alternating	0.0	1	21010257
0.450555324554	21	1	2	0.81	Alternating	1.0	1	21010258
0.433868646622	21	0	2	0.27	Alternating	0.0	1	21010259
0.751125574112	21	1	2	0.27	Alternating	1.0	1	21010260
0.850529432297	21	0	2	0.09	Alternating	0.0	1	21010261
1.13456225395	21	1	2	0.09	Alternating	1.0	1	21010262
	21	0	2	0.09	Alternating		1	21010263
0.634448051453	21	1	2	0.81	Alternating	1.0	1	21010264
0.9009838104250001	21	0	2	0.03	Alternating	0.0	1	21010265
	21	0	2	0.27	Alternating		1	21010266
0.617209434509	21	1	2	0.81	Alternating	0.0	1	21010267
0.734509468079	21	0	2	0.81	Alternating	0.0	1	21010268
	21	1	2	0.0	Alternating		1	21010269
0.8338134288789999	21	0	2	0.27	Alternating	0.0	1	21010270
	21	1	2	0.27	Alternating		1	21010271
0.950584411621	21	0	2	0.03	Alternating	0.0	1	21010272
0.9844372272490001	21	1	2	0.27	Alternating	1.0	1	21010273
0.917827606201	21	0	2	0.0	Alternating	0.0	1	21010274
0.6011531353	21	1	2	0.27	Alternating	1.0	1	21010275
